id,choiceid,choice,price_A,time_A,change_A,comfort_A,price_B,time_B,change_B,comfort_B
56,11,A,6500.0,150.0,2.0,1.0,6500.0,185.0,1.0,1.0
56,12,B,5000.0,150.0,1.0,2.0,5750.0,170.0,1.0,1.0
56,13,B,5750.0,185.0,2.0,2.0,6500.0,185.0,1.0,1.0
57,1,B,2250.0,75.0,1.0,1.0,1500.0,75.0,0.0,1.0
57,2,A,3000.0,75.0,1.0,0.0,2250.0,75.0,1.0,1.0
57,3,A,1500.0,85.0,1.0,0.0,2250.0,75.0,1.0,1.0
57,4,B,1500.0,75.0,0.0,1.0,2250.0,95.0,0.0,0.0
57,5,A,1500.0,95.0,1.0,1.0,3000.0,75.0,1.0,0.0
57,6,B,3000.0,85.0,0.0,1.0,1500.0,95.0,1.0,1.0
57,7,B,2250.0,95.0,0.0,0.0,1500.0,85.0,1.0,0.0
57,8,A,2250.0,85.0,1.0,1.0,3000.0,85.0,0.0,1.0
58,1,B,6285.0,183.0,1.0,2.0,4490.0,163.0,1.0,1.0
58,2,B,4490.0,163.0,1.0,1.0,5390.0,146.0,1.0,1.0
58,4,B,6285.0,183.0,1.0,2.0,4490.0,183.0,2.0,1.0
58,5,B,4490.0,146.0,1.0,2.0,5390.0,183.0,1.0,1.0
58,6,B,6285.0,146.0,2.0,1.0,4490.0,183.0,2.0,1.0
58,7,A,4490.0,183.0,2.0,1.0,5390.0,183.0,1.0,1.0
58,8,A,6285.0,146.0,2.0,1.0,6285.0,183.0,1.0,2.0
58,9,B,6285.0,163.0,1.0,1.0,4490.0,183.0,2.0,1.0
58,10,B,6285.0,146.0,2.0,1.0,6285.0,163.0,1.0,1.0
58,11,B,6285.0,163.0,1.0,1.0,5390.0,183.0,1.0,1.0
58,12,B,6285.0,163.0,1.0,1.0,4490.0,146.0,1.0,2.0
59,1,A,3000.0,155.0,0.0,0.0,3000.0,170.0,0.0,1.0
59,2,A,2550.0,145.0,0.0,1.0,2550.0,170.0,0.0,0.0
59,3,A,2550.0,155.0,0.0,1.0,2550.0,170.0,0.0,0.0
59,4,A,2550.0,155.0,0.0,1.0,3000.0,145.0,0.0,1.0
59,5,A,2550.0,170.0,0.0,0.0,2100.0,170.0,0.0,1.0
59,6,B,3000.0,155.0,0.0,0.0,2100.0,170.0,0.0,1.0
59,7,A,2100.0,155.0,0.0,1.0,2550.0,145.0,0.0,1.0
59,8,A,3000.0,155.0,0.0,0.0,3000.0,145.0,0.0,1.0
60,1,B,4000.0,145.0,1.0,0.0,3200.0,125.0,0.0,0.0
60,2,B,4000.0,145.0,1.0,0.0,4000.0,125.0,1.0,1.0
60,3,B,3200.0,110.0,1.0,1.0,2400.0,145.0,0.0,1.0
60,4,A,3200.0,145.0,1.0,1.0,4000.0,125.0,1.0,1.0
60,5,A,2400.0,145.0,0.0,1.0,3200.0,125.0,0.0,0.0
60,6,B,4000.0,110.0,0.0,1.0,3200.0,110.0,1.0,1.0
60,7,A,3200.0,125.0,0.0,0.0,4000.0,110.0,0.0,1.0
60,8,A,2400.0,125.0,1.0,1.0,4000.0,110.0,0.0,1.0
60,9,A,2400.0,125.0,1.0,1.0,3200.0,125.0,0.0,0.0
60,10,B,3200.0,110.0,1.0,1.0,2400.0,125.0,1.0,1.0
60,11,B,2400.0,145.0,0.0,1.0,2400.0,110.0,1.0,0.0
60,12,A,3200.0,145.0,1.0,1.0,4000.0,110.0,0.0,1.0
60,13,A,3200.0,110.0,1.0,1.0,3200.0,125.0,0.0,0.0
60,14,B,2400.0,145.0,0.0,1.0,2400.0,125.0,1.0,1.0
61,1,A,3400.0,85.0,0.0,0.0,3825.0,105.0,0.0,1.0
61,2,A,3825.0,85.0,0.0,1.0,3400.0,95.0,0.0,1.0
61,3,A,3400.0,95.0,0.0,1.0,4250.0,85.0,0.0,1.0
61,4,A,3825.0,105.0,0.0,1.0,4250.0,95.0,0.0,1.0
61,5,B,4250.0,105.0,0.0,0.0,3400.0,105.0,0.0,1.0
61,6,B,4250.0,105.0,0.0,0.0,4250.0,85.0,0.0,1.0
61,7,A,3825.0,105.0,0.0,1.0,4250.0,85.0,0.0,1.0
61,8,B,3825.0,95.0,0.0,0.0,3825.0,85.0,0.0,1.0
61,9,A,3400.0,105.0,0.0,1.0,3825.0,95.0,0.0,0.0
61,10,B,4250.0,105.0,0.0,0.0,4250.0,95.0,0.0,1.0
62,1,B,2250.0,100.0,0.0,2.0,1875.0,100.0,0.0,1.0
62,2,A,1875.0,100.0,0.0,1.0,1500.0,100.0,1.0,1.0
62,3,B,1875.0,110.0,1.0,2.0,2250.0,110.0,0.0,1.0
62,4,A,2250.0,120.0,1.0,1.0,1875.0,110.0,1.0,2.0
62,5,B,1500.0,120.0,0.0,2.0,1500.0,100.0,1.0,1.0
62,6,B,1500.0,120.0,0.0,2.0,2250.0,110.0,0.0,1.0
62,7,B,1500.0,100.0,1.0,1.0,1500.0,110.0,0.0,1.0
62,8,A,1500.0,110.0,0.0,1.0,1875.0,100.0,0.0,1.0
62,9,B,2250.0,100.0,0.0,2.0,2250.0,110.0,0.0,1.0
62,10,A,1500.0,120.0,0.0,2.0,1875.0,110.0,1.0,2.0
62,11,A,2250.0,120.0,1.0,1.0,2250.0,100.0,0.0,2.0
62,12,A,2250.0,120.0,1.0,1.0,1500.0,120.0,0.0,2.0
62,13,B,1500.0,120.0,0.0,2.0,2250.0,100.0,0.0,2.0
62,14,A,1500.0,100.0,1.0,1.0,2250.0,110.0,0.0,1.0
62,15,A,1500.0,100.0,1.0,1.0,1875.0,120.0,0.0,1.0
63,1,A,3570.0,102.0,0.0,1.0,4200.0,117.0,0.0,1.0
63,2,B,4200.0,102.0,1.0,0.0,2940.0,102.0,1.0,1.0
63,3,A,2940.0,102.0,1.0,1.0,3570.0,117.0,1.0,0.0
63,4,B,3570.0,102.0,0.0,1.0,2940.0,137.0,0.0,0.0
63,5,B,3570.0,117.0,1.0,0.0,2940.0,117.0,1.0,1.0
63,6,B,4200.0,117.0,0.0,1.0,2940.0,102.0,1.0,1.0
63,7,A,2940.0,117.0,1.0,1.0,4200.0,117.0,0.0,1.0
63,8,A,3570.0,102.0,0.0,1.0,4200.0,102.0,1.0,0.0
63,9,B,4200.0,117.0,0.0,1.0,3570.0,137.0,1.0,1.0
63,10,A,3570.0,137.0,1.0,1.0,4200.0,102.0,1.0,0.0
63,11,B,3570.0,102.0,0.0,1.0,2940.0,117.0,1.0,1.0
63,12,A,2940.0,137.0,0.0,0.0,2940.0,117.0,1.0,1.0
63,13,A,2940.0,137.0,0.0,0.0,2940.0,102.0,1.0,1.0
63,14,A,4200.0,102.0,1.0,0.0,4200.0,117.0,0.0,1.0
63,15,B,3570.0,102.0,0.0,1.0,3570.0,117.0,1.0,0.0
64,1,B,1680.0,133.0,1.0,1.0,1440.0,118.0,1.0,1.0
64,2,A,1440.0,148.0,1.0,1.0,1680.0,118.0,1.0,2.0
64,3,B,1440.0,118.0,1.0,1.0,1200.0,133.0,1.0,1.0
64,4,A,1200.0,118.0,2.0,1.0,1680.0,118.0,1.0,2.0
64,5,B,1200.0,148.0,1.0,2.0,1440.0,118.0,1.0,1.0
64,6,A,1200.0,118.0,2.0,1.0,1680.0,133.0,1.0,1.0
64,7,B,1200.0,148.0,1.0,2.0,1680.0,148.0,2.0,1.0
64,8,A,1200.0,148.0,1.0,2.0,1680.0,118.0,1.0,2.0
64,9,B,1440.0,148.0,1.0,1.0,1200.0,118.0,2.0,1.0
64,10,B,1440.0,118.0,1.0,1.0,1200.0,118.0,2.0,1.0
64,11,A,1680.0,148.0,2.0,1.0,1440.0,133.0,2.0,2.0
64,12,A,1200.0,148.0,1.0,2.0,1440.0,133.0,2.0,2.0
64,13,A,1440.0,133.0,2.0,2.0,1680.0,118.0,1.0,2.0
64,14,B,1680.0,133.0,1.0,1.0,1440.0,148.0,1.0,1.0
64,15,A,1200.0,118.0,2.0,1.0,1200.0,133.0,1.0,1.0
65,1,A,2640.0,90.0,0.0,1.0,2640.0,100.0,0.0,1.0
65,2,A,2640.0,90.0,0.0,1.0,3300.0,90.0,0.0,0.0
65,3,B,2970.0,100.0,0.0,0.0,2640.0,115.0,0.0,0.0
65,4,A,2970.0,100.0,0.0,0.0,2640.0,100.0,0.0,1.0
65,5,A,2970.0,100.0,0.0,0.0,3300.0,90.0,0.0,0.0
65,6,A,2970.0,115.0,0.0,1.0,3300.0,90.0,0.0,0.0
65,7,B,2970.0,100.0,0.0,0.0,2640.0,90.0,0.0,1.0
65,8,A,2970.0,90.0,0.0,1.0,2640.0,115.0,0.0,0.0
66,1,B,4705.0,158.0,0.0,2.0,4165.0,158.0,0.0,1.0
66,2,B,4705.0,158.0,0.0,2.0,4705.0,168.0,1.0,1.0
66,3,A,4705.0,168.0,1.0,1.0,4165.0,178.0,1.0,2.0
66,4,B,4705.0,178.0,0.0,1.0,3620.0,158.0,1.0,1.0
66,5,A,3620.0,158.0,1.0,1.0,3620.0,178.0,0.0,1.0
66,6,A,4165.0,158.0,0.0,1.0,3620.0,158.0,1.0,1.0
66,7,A,4165.0,168.0,0.0,1.0,3620.0,158.0,1.0,1.0
66,8,A,4705.0,158.0,0.0,2.0,4165.0,178.0,1.0,2.0
66,9,A,3620.0,178.0,0.0,1.0,4705.0,158.0,0.0,2.0
66,10,B,3620.0,168.0,0.0,2.0,4165.0,168.0,0.0,1.0
66,11,A,3620.0,178.0,0.0,1.0,3620.0,168.0,0.0,2.0
66,12,A,4705.0,178.0,0.0,1.0,4705.0,158.0,0.0,2.0
66,13,A,3620.0,178.0,0.0,1.0,4705.0,168.0,1.0,1.0
66,14,A,3620.0,168.0,0.0,2.0,4705.0,158.0,0.0,2.0
66,15,B,3620.0,168.0,0.0,2.0,4705.0,168.0,1.0,1.0
66,16,A,4705.0,178.0,0.0,1.0,3620.0,168.0,0.0,2.0
66,17,A,4705.0,178.0,0.0,1.0,4705.0,168.0,1.0,1.0
67,1,B,2750.0,135.0,1.0,1.0,2750.0,125.0,0.0,1.0
67,2,B,2750.0,110.0,0.0,2.0,2200.0,125.0,0.0,1.0
67,3,A,2750.0,125.0,0.0,1.0,2750.0,110.0,0.0,2.0
67,4,A,2200.0,110.0,1.0,1.0,3300.0,135.0,0.0,1.0
67,5,A,2750.0,125.0,0.0,1.0,3300.0,110.0,0.0,1.0
67,6,A,2200.0,110.0,1.0,1.0,2750.0,110.0,0.0,2.0
67,7,B,3300.0,125.0,1.0,2.0,2200.0,135.0,0.0,2.0
67,8,B,3300.0,125.0,1.0,2.0,2750.0,135.0,1.0,1.0
67,9,A,2200.0,135.0,0.0,2.0,3300.0,135.0,0.0,1.0
67,10,A,2750.0,135.0,1.0,1.0,2200.0,135.0,0.0,2.0
67,11,A,2750.0,135.0,1.0,1.0,3300.0,110.0,0.0,1.0
67,12,B,2750.0,110.0,0.0,2.0,2200.0,135.0,0.0,2.0
67,13,A,3300.0,110.0,0.0,1.0,2750.0,110.0,0.0,2.0
67,14,B,2200.0,125.0,0.0,1.0,2200.0,110.0,1.0,1.0
67,15,B,2750.0,110.0,0.0,2.0,3300.0,135.0,0.0,1.0
67,16,B,2200.0,135.0,0.0,2.0,3300.0,110.0,0.0,1.0
68,1,B,3500.0,115.0,1.0,1.0,2800.0,90.0,0.0,1.0
68,2,B,3500.0,100.0,0.0,1.0,3500.0,90.0,1.0,0.0
68,3,B,3500.0,100.0,0.0,1.0,2100.0,100.0,1.0,1.0
68,4,B,3500.0,100.0,0.0,1.0,2800.0,100.0,1.0,0.0
68,5,B,3500.0,100.0,0.0,1.0,2100.0,115.0,0.0,0.0
68,6,A,2100.0,115.0,0.0,0.0,3500.0,90.0,1.0,0.0
68,7,B,3500.0,90.0,1.0,0.0,2100.0,90.0,1.0,1.0
68,8,B,2800.0,100.0,1.0,0.0,2100.0,115.0,0.0,0.0
68,9,B,2800.0,90.0,0.0,1.0,2100.0,115.0,0.0,0.0
68,10,A,2800.0,100.0,1.0,0.0,3500.0,90.0,1.0,0.0
68,11,A,2100.0,115.0,0.0,0.0,2100.0,90.0,1.0,1.0
68,12,B,3500.0,90.0,1.0,0.0,2800.0,115.0,1.0,1.0
68,13,B,2800.0,90.0,0.0,1.0,2100.0,100.0,1.0,1.0
68,14,A,2100.0,100.0,1.0,1.0,2800.0,100.0,1.0,0.0
68,15,A,2800.0,100.0,1.0,0.0,2800.0,90.0,0.0,1.0
69,1,B,2465.0,170.0,1.0,0.0,2030.0,150.0,0.0,0.0
69,2,B,2900.0,150.0,1.0,1.0,2030.0,170.0,1.0,1.0
69,3,B,2030.0,170.0,1.0,1.0,2465.0,135.0,0.0,1.0
69,4,A,2465.0,170.0,1.0,0.0,2030.0,135.0,1.0,1.0
69,5,B,2465.0,170.0,1.0,0.0,2900.0,135.0,1.0,0.0
69,6,A,2030.0,150.0,0.0,0.0,2900.0,135.0,1.0,0.0
69,7,B,2030.0,170.0,1.0,1.0,2465.0,150.0,1.0,1.0
69,8,B,2900.0,170.0,0.0,1.0,2030.0,135.0,1.0,1.0
69,9,A,2900.0,135.0,1.0,0.0,2465.0,135.0,0.0,1.0
69,10,A,2900.0,150.0,1.0,1.0,2900.0,170.0,0.0,1.0
69,11,A,2465.0,170.0,1.0,0.0,2465.0,135.0,0.0,1.0
69,12,B,2465.0,135.0,0.0,1.0,2030.0,135.0,1.0,1.0
70,1,B,4290.0,135.0,1.0,2.0,3795.0,120.0,1.0,1.0
70,2,B,3300.0,120.0,1.0,2.0,3795.0,120.0,1.0,1.0
70,3,B,3795.0,135.0,1.0,1.0,3300.0,135.0,2.0,1.0
70,4,A,4290.0,120.0,2.0,1.0,3795.0,145.0,2.0,2.0
70,5,B,3300.0,120.0,1.0,2.0,3300.0,135.0,2.0,1.0
70,6,A,3795.0,120.0,1.0,1.0,3300.0,135.0,2.0,1.0
70,7,B,4290.0,120.0,2.0,1.0,3795.0,135.0,1.0,1.0
70,8,B,3300.0,120.0,1.0,2.0,3300.0,145.0,1.0,1.0
70,9,A,3300.0,145.0,1.0,1.0,4290.0,120.0,2.0,1.0
70,10,B,4290.0,135.0,1.0,2.0,3795.0,145.0,2.0,2.0
70,11,B,3795.0,145.0,2.0,2.0,4290.0,145.0,1.0,1.0
70,12,B,3300.0,135.0,2.0,1.0,3300.0,145.0,1.0,1.0
70,13,B,3300.0,120.0,1.0,2.0,3795.0,135.0,1.0,1.0
70,14,B,3300.0,145.0,1.0,1.0,3795.0,120.0,1.0,1.0
70,15,A,3300.0,120.0,1.0,2.0,4290.0,120.0,2.0,1.0
70,16,B,4290.0,145.0,1.0,1.0,4290.0,120.0,2.0,1.0
71,1,B,4550.0,130.0,0.0,1.0,4025.0,120.0,0.0,1.0
71,2,A,4025.0,140.0,0.0,1.0,4550.0,120.0,0.0,2.0
71,3,B,4025.0,130.0,1.0,2.0,3500.0,140.0,0.0,2.0
71,4,B,4550.0,130.0,0.0,1.0,3500.0,140.0,0.0,2.0
71,5,A,3500.0,120.0,1.0,1.0,3500.0,140.0,0.0,2.0
71,6,B,4550.0,130.0,0.0,1.0,4025.0,140.0,0.0,1.0
71,7,A,4025.0,130.0,1.0,2.0,4550.0,140.0,1.0,1.0
71,8,B,4550.0,120.0,0.0,2.0,3500.0,140.0,0.0,2.0
71,9,A,4025.0,140.0,0.0,1.0,4025.0,130.0,1.0,2.0
71,10,A,4025.0,130.0,1.0,2.0,4550.0,130.0,0.0,1.0
71,11,B,4025.0,140.0,0.0,1.0,3500.0,140.0,0.0,2.0
71,12,B,4550.0,120.0,0.0,2.0,4550.0,130.0,0.0,1.0
71,13,B,4025.0,120.0,0.0,1.0,3500.0,140.0,0.0,2.0
71,14,B,3500.0,120.0,1.0,1.0,3500.0,130.0,0.0,1.0
71,15,B,4550.0,120.0,0.0,2.0,4550.0,140.0,1.0,1.0
72,1,A,1800.0,95.0,0.0,1.0,2400.0,105.0,0.0,1.0
72,2,B,1800.0,105.0,0.0,1.0,3000.0,105.0,0.0,0.0
72,3,B,2400.0,85.0,0.0,1.0,1800.0,95.0,0.0,1.0
72,4,A,1800.0,105.0,0.0,1.0,3000.0,85.0,0.0,1.0
72,5,B,1800.0,95.0,0.0,1.0,2400.0,95.0,0.0,0.0
72,6,B,3000.0,95.0,0.0,1.0,2400.0,105.0,0.0,1.0
72,7,A,2400.0,85.0,0.0,1.0,1800.0,105.0,0.0,1.0
72,8,A,1800.0,95.0,0.0,1.0,3000.0,105.0,0.0,0.0
72,9,A,2400.0,85.0,0.0,1.0,3000.0,105.0,0.0,0.0
72,10,A,2400.0,105.0,0.0,1.0,3000.0,85.0,0.0,1.0
73,1,A,3000.0,150.0,0.0,1.0,4000.0,150.0,0.0,1.0
73,2,B,4000.0,165.0,0.0,0.0,3000.0,165.0,0.0,1.0
73,3,B,3000.0,140.0,0.0,0.0,2000.0,140.0,0.0,1.0
73,4,B,2000.0,165.0,0.0,1.0,4000.0,140.0,0.0,1.0
73,5,B,4000.0,150.0,0.0,1.0,3000.0,165.0,0.0,1.0
73,6,A,2000.0,150.0,0.0,0.0,3000.0,140.0,0.0,0.0
73,7,B,2000.0,140.0,0.0,1.0,2000.0,150.0,0.0,0.0
73,8,A,3000.0,150.0,0.0,1.0,4000.0,140.0,0.0,1.0
73,9,B,4000.0,150.0,0.0,1.0,4000.0,165.0,0.0,0.0
74,1,B,3000.0,110.0,1.0,1.0,2250.0,110.0,0.0,1.0
74,2,B,3000.0,145.0,0.0,0.0,3000.0,110.0,1.0,1.0
74,3,B,3750.0,125.0,0.0,1.0,3000.0,145.0,0.0,0.0
74,4,B,3000.0,125.0,1.0,1.0,3000.0,145.0,0.0,0.0
74,5,B,3750.0,110.0,1.0,0.0,3000.0,110.0,1.0,1.0
74,6,B,2250.0,145.0,1.0,1.0,3750.0,110.0,1.0,0.0
74,7,B,3750.0,110.0,1.0,0.0,3000.0,145.0,0.0,0.0
74,8,A,2250.0,125.0,1.0,0.0,3750.0,125.0,0.0,1.0
74,9,A,3000.0,125.0,1.0,1.0,3750.0,110.0,1.0,0.0
74,10,B,3750.0,125.0,0.0,1.0,3000.0,125.0,1.0,1.0
74,11,A,2250.0,125.0,1.0,0.0,3000.0,110.0,1.0,1.0
74,12,B,3750.0,125.0,0.0,1.0,2250.0,145.0,1.0,1.0
74,13,A,2250.0,125.0,1.0,0.0,2250.0,110.0,0.0,1.0
75,1,A,4000.0,105.0,0.0,0.0,4000.0,120.0,2.0,1.0
75,2,B,3200.0,105.0,1.0,1.0,3200.0,140.0,2.0,0.0
75,3,B,3200.0,120.0,0.0,1.0,3200.0,140.0,2.0,0.0
75,4,B,3200.0,140.0,2.0,0.0,4000.0,105.0,0.0,0.0
75,5,B,3600.0,140.0,0.0,1.0,3200.0,105.0,1.0,1.0
75,6,A,3600.0,120.0,1.0,0.0,3200.0,105.0,1.0,1.0
75,7,B,3200.0,140.0,2.0,0.0,3600.0,120.0,1.0,0.0
75,8,A,4000.0,105.0,0.0,0.0,3600.0,120.0,1.0,0.0
75,9,A,3200.0,105.0,1.0,1.0,3200.0,120.0,0.0,1.0
75,10,B,4000.0,140.0,1.0,1.0,4000.0,120.0,2.0,1.0
75,11,A,3600.0,105.0,2.0,1.0,3600.0,140.0,0.0,1.0
75,12,A,3600.0,140.0,0.0,1.0,4000.0,120.0,2.0,1.0
75,13,A,3200.0,120.0,0.0,1.0,3600.0,105.0,2.0,1.0
76,1,A,3850.0,150.0,0.0,2.0,4200.0,165.0,1.0,2.0
76,2,B,4200.0,150.0,0.0,1.0,3500.0,150.0,1.0,1.0
76,3,B,4200.0,175.0,0.0,1.0,3850.0,175.0,1.0,1.0
76,4,B,4200.0,165.0,1.0,2.0,3850.0,175.0,1.0,1.0
76,5,A,3850.0,165.0,0.0,1.0,4200.0,150.0,0.0,1.0
76,6,B,3500.0,175.0,0.0,2.0,3850.0,150.0,0.0,2.0
76,7,A,4200.0,175.0,0.0,1.0,3500.0,175.0,0.0,2.0
76,9,A,3500.0,175.0,0.0,2.0,4200.0,165.0,1.0,2.0
76,10,A,4200.0,150.0,0.0,1.0,3850.0,175.0,1.0,1.0
76,11,A,3500.0,150.0,1.0,1.0,3500.0,165.0,0.0,1.0
77,1,B,2700.0,172.0,1.0,2.0,2700.0,157.0,1.0,1.0
77,2,B,2700.0,157.0,1.0,1.0,2700.0,137.0,2.0,1.0
77,3,A,3240.0,137.0,1.0,2.0,3240.0,172.0,2.0,1.0
77,4,B,3240.0,137.0,1.0,2.0,3780.0,137.0,1.0,1.0
77,5,A,2700.0,157.0,1.0,1.0,3780.0,137.0,1.0,1.0
77,6,B,3780.0,157.0,2.0,2.0,2700.0,172.0,1.0,2.0
77,7,B,3780.0,157.0,2.0,2.0,3780.0,172.0,1.0,1.0
77,8,B,3780.0,172.0,1.0,1.0,3240.0,172.0,2.0,1.0
77,9,B,3240.0,157.0,1.0,1.0,3780.0,137.0,1.0,1.0
77,10,B,3240.0,157.0,1.0,1.0,3240.0,137.0,1.0,2.0
77,11,B,2700.0,172.0,1.0,2.0,3240.0,157.0,1.0,1.0
77,12,A,2700.0,172.0,1.0,2.0,3780.0,172.0,1.0,1.0
77,13,A,3240.0,172.0,2.0,1.0,2700.0,172.0,1.0,2.0
78,1,A,3375.0,160.0,1.0,2.0,4050.0,175.0,2.0,2.0
78,2,B,4050.0,175.0,2.0,2.0,4050.0,195.0,1.0,1.0
78,3,A,4050.0,160.0,1.0,1.0,3375.0,195.0,2.0,1.0
78,4,A,4050.0,160.0,1.0,1.0,2700.0,195.0,1.0,2.0
78,5,A,2700.0,175.0,1.0,1.0,3375.0,160.0,1.0,2.0
78,6,B,2700.0,160.0,2.0,1.0,4050.0,160.0,1.0,1.0
78,7,A,4050.0,195.0,1.0,1.0,2700.0,160.0,2.0,1.0
78,8,A,2700.0,195.0,1.0,2.0,4050.0,195.0,1.0,1.0
78,9,B,4050.0,160.0,1.0,1.0,2700.0,175.0,1.0,1.0
78,10,A,3375.0,175.0,1.0,1.0,3375.0,160.0,1.0,2.0
78,11,A,3375.0,160.0,1.0,2.0,4050.0,195.0,1.0,1.0
78,12,A,3375.0,160.0,1.0,2.0,2700.0,195.0,1.0,2.0
78,13,A,3375.0,175.0,1.0,1.0,4050.0,160.0,1.0,1.0
78,14,B,4050.0,175.0,2.0,2.0,3375.0,195.0,2.0,1.0
78,15,B,3375.0,160.0,1.0,2.0,4050.0,160.0,1.0,1.0
79,1,B,3250.0,155.0,2.0,2.0,2875.0,135.0,2.0,1.0
79,2,B,3250.0,155.0,2.0,2.0,3250.0,135.0,3.0,1.0
79,3,A,3250.0,170.0,2.0,1.0,2875.0,170.0,3.0,2.0
79,4,A,3250.0,155.0,2.0,2.0,2875.0,170.0,3.0,2.0
79,5,A,2500.0,155.0,3.0,1.0,2500.0,135.0,2.0,2.0
79,6,A,2500.0,155.0,3.0,1.0,3250.0,170.0,2.0,1.0
79,7,B,2500.0,135.0,2.0,2.0,3250.0,135.0,3.0,1.0
79,8,A,2500.0,170.0,2.0,1.0,2875.0,155.0,2.0,1.0
79,9,B,3250.0,135.0,3.0,1.0,2500.0,155.0,3.0,1.0
79,10,B,3250.0,170.0,2.0,1.0,3250.0,135.0,3.0,1.0
79,11,A,3250.0,135.0,3.0,1.0,2500.0,170.0,2.0,1.0
79,12,A,2875.0,155.0,2.0,1.0,2500.0,135.0,2.0,2.0
79,13,B,2500.0,135.0,2.0,2.0,3250.0,170.0,2.0,1.0
79,14,B,2500.0,155.0,3.0,1.0,2875.0,135.0,2.0,1.0
80,1,B,3000.0,210.0,1.0,1.0,3000.0,165.0,0.0,1.0
80,2,B,4000.0,165.0,1.0,0.0,2000.0,190.0,1.0,1.0
80,3,A,3000.0,190.0,1.0,0.0,4000.0,165.0,1.0,0.0
80,4,B,4000.0,165.0,1.0,0.0,3000.0,210.0,1.0,1.0
80,5,B,3000.0,165.0,0.0,1.0,2000.0,210.0,0.0,0.0
80,6,A,3000.0,190.0,1.0,0.0,4000.0,190.0,0.0,1.0
80,7,A,3000.0,165.0,0.0,1.0,3000.0,190.0,1.0,0.0
80,8,B,4000.0,190.0,0.0,1.0,2000.0,165.0,1.0,1.0
80,9,A,2000.0,190.0,1.0,1.0,2000.0,210.0,0.0,0.0
80,10,A,4000.0,190.0,0.0,1.0,4000.0,165.0,1.0,0.0
80,11,A,3000.0,210.0,1.0,1.0,4000.0,190.0,0.0,1.0
81,1,A,6250.0,92.0,0.0,0.0,9375.0,92.0,0.0,1.0
81,2,B,12500.0,82.0,0.0,0.0,6250.0,82.0,0.0,1.0
81,3,A,6250.0,82.0,0.0,1.0,9375.0,107.0,0.0,0.0
81,4,B,9375.0,92.0,0.0,1.0,6250.0,107.0,0.0,1.0
81,5,B,12500.0,92.0,0.0,1.0,9375.0,107.0,0.0,0.0
81,6,A,9375.0,92.0,0.0,1.0,12500.0,82.0,0.0,0.0
81,7,A,6250.0,92.0,0.0,0.0,6250.0,82.0,0.0,1.0
81,8,B,9375.0,107.0,0.0,0.0,6250.0,107.0,0.0,1.0
81,9,B,12500.0,82.0,0.0,0.0,9375.0,107.0,0.0,0.0
81,10,B,9375.0,92.0,0.0,1.0,9375.0,107.0,0.0,0.0
81,11,A,6250.0,107.0,0.0,1.0,9375.0,82.0,0.0,1.0
81,12,B,9375.0,107.0,0.0,0.0,9375.0,82.0,0.0,1.0
82,1,A,2250.0,90.0,1.0,1.0,2250.0,110.0,1.0,1.0
82,2,A,1500.0,90.0,0.0,1.0,1500.0,110.0,1.0,0.0
82,3,A,2250.0,100.0,0.0,0.0,2250.0,90.0,1.0,1.0
82,4,B,3000.0,110.0,0.0,1.0,1500.0,110.0,1.0,0.0
82,5,A,1500.0,110.0,1.0,0.0,2250.0,90.0,1.0,1.0
82,6,B,1500.0,110.0,1.0,0.0,1500.0,100.0,1.0,1.0
82,7,B,3000.0,110.0,0.0,1.0,2250.0,110.0,1.0,1.0
82,8,B,3000.0,90.0,1.0,0.0,2250.0,110.0,1.0,1.0
82,9,A,3000.0,100.0,1.0,1.0,3000.0,110.0,0.0,1.0
82,10,A,1500.0,100.0,1.0,1.0,2250.0,100.0,0.0,0.0
82,11,B,2250.0,100.0,0.0,0.0,1500.0,110.0,1.0,0.0
83,1,B,2000.0,60.0,0.0,1.0,1600.0,60.0,0.0,1.0
83,2,A,1200.0,70.0,0.0,1.0,1600.0,60.0,0.0,1.0
83,3,A,1600.0,70.0,0.0,0.0,2000.0,60.0,0.0,1.0
83,4,A,1200.0,80.0,0.0,1.0,2000.0,80.0,0.0,0.0
83,5,A,1600.0,80.0,0.0,1.0,2000.0,60.0,0.0,1.0
83,6,A,1200.0,80.0,0.0,1.0,1600.0,60.0,0.0,1.0
83,7,B,1600.0,60.0,0.0,1.0,1600.0,70.0,0.0,0.0
83,8,A,2000.0,80.0,0.0,0.0,2000.0,60.0,0.0,1.0
83,9,B,2000.0,80.0,0.0,0.0,1600.0,80.0,0.0,1.0
83,10,A,1200.0,70.0,0.0,1.0,1600.0,70.0,0.0,0.0
83,11,B,1600.0,70.0,0.0,0.0,1200.0,80.0,0.0,1.0
84,1,B,5160.0,140.0,1.0,1.0,4300.0,130.0,1.0,1.0
84,2,A,6020.0,140.0,2.0,1.0,6020.0,115.0,1.0,2.0
84,3,B,4300.0,140.0,1.0,2.0,4300.0,115.0,2.0,1.0
84,4,B,6020.0,115.0,1.0,2.0,5160.0,130.0,2.0,2.0
84,5,B,6020.0,140.0,2.0,1.0,4300.0,140.0,1.0,2.0
84,6,B,6020.0,130.0,1.0,1.0,4300.0,140.0,1.0,2.0
84,7,B,6020.0,130.0,1.0,1.0,5160.0,140.0,1.0,1.0
84,8,A,4300.0,140.0,1.0,2.0,5160.0,140.0,1.0,1.0
